session_id,user_id,platform,campaign_id,campaign_name,timestamp,session_order,converted,conversion_value
sess_008912,user_016632,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-24 18:22:00,3,True,2934.65
sess_008913,user_016633,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-09-06 07:15:00,1,False,0.0
sess_008914,user_016633,facebook,CAMP_0047,Influencer Collaboration - Organic Footwear - Oct2025,2025-09-19 07:15:00,2,False,0.0
sess_008915,user_016633,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-10-01 07:15:00,3,True,3246.63
sess_008916,user_016634,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-07 08:18:00,1,False,0.0
sess_008917,user_016634,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-10 08:18:00,2,False,0.0
sess_008918,user_016634,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-11-19 08:18:00,3,True,1612.04
sess_008919,user_016635,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-11-02 05:39:00,1,False,0.0
sess_008920,user_016635,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-10 05:39:00,2,False,0.0
sess_008921,user_016635,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 05:39:00,3,True,1870.13
sess_008922,user_016636,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-11-11 23:46:00,1,False,0.0
sess_008923,user_016636,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-19 23:46:00,2,False,0.0
sess_008924,user_016636,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 23:46:00,3,True,2177.28
sess_008925,user_016637,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-09-24 21:54:00,1,False,0.0
sess_008926,user_016637,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-10-02 21:54:00,2,False,0.0
sess_008927,user_016637,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 21:54:00,3,True,1333.5
sess_008928,user_016638,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-01 19:59:00,1,False,0.0
sess_008929,user_016638,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-11-05 19:59:00,2,False,0.0
sess_008930,user_016638,instagram,CAMP_0020,Product Launch - Eco Accessories - Oct2025,2025-11-09 19:59:00,3,True,677.98
sess_008931,user_016639,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-08 07:26:00,1,False,0.0
sess_008932,user_016639,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-10-19 07:26:00,2,False,0.0
sess_008933,user_016639,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-31 07:26:00,3,True,742.01
sess_008934,user_016640,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-12-03 20:07:00,1,False,0.0
sess_008935,user_016640,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-12-05 20:07:00,2,False,0.0
sess_008936,user_016640,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-12-17 20:07:00,3,True,2397.91
sess_008937,user_016641,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-11-07 05:27:00,1,False,0.0
sess_008938,user_016641,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-11-19 05:27:00,2,False,0.0
sess_008939,user_016641,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 05:27:00,3,True,1301.51
sess_008940,user_016642,instagram,CAMP_0035,Flash Sale - Organic Footwear - Nov2025,2025-10-17 02:17:00,1,False,0.0
sess_008941,user_016642,facebook,CAMP_0047,Influencer Collaboration - Organic Footwear - Oct2025,2025-10-22 02:17:00,2,False,0.0
sess_008942,user_016642,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-24 02:17:00,3,True,3411.26
sess_008943,user_016643,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-03 01:44:00,1,False,0.0
sess_008944,user_016643,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-11-14 01:44:00,2,False,0.0
sess_008945,user_016643,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-27 01:44:00,3,True,1531.14
sess_008946,user_016644,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-17 01:29:00,1,False,0.0
sess_008947,user_016644,facebook,CAMP_0008,Influencer Collaboration - Eco Accessories - Sep2025,2025-11-19 01:29:00,2,False,0.0
sess_008948,user_016644,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-27 01:29:00,3,True,1731.25
sess_008949,user_016645,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-07 05:41:00,1,False,0.0
sess_008950,user_016645,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-16 05:41:00,2,False,0.0
sess_008951,user_016645,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-11-24 05:41:00,3,True,2546.26
sess_008952,user_016646,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-12 12:32:00,1,False,0.0
sess_008953,user_016646,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-11-18 12:32:00,2,False,0.0
sess_008954,user_016646,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 12:32:00,3,True,1623.21
sess_008955,user_016647,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-11-13 14:37:00,1,False,0.0
sess_008956,user_016647,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-11-25 14:37:00,2,False,0.0
sess_008957,user_016647,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-27 14:37:00,3,True,2011.44
sess_008958,user_016648,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-10-03 21:28:00,1,False,0.0
sess_008959,user_016648,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-10-15 21:28:00,2,False,0.0
sess_008960,user_016648,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 21:28:00,3,True,2676.84
sess_008961,user_016649,facebook,CAMP_0046,Festive Campaign - Eco Accessories - Nov2025,2025-11-07 03:30:00,1,False,0.0
sess_008962,user_016649,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-11-12 03:30:00,2,False,0.0
sess_008963,user_016649,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-11-19 03:30:00,3,True,1058.54
sess_008964,user_016650,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-11-12 16:16:00,1,False,0.0
sess_008965,user_016650,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 16:16:00,2,False,0.0
sess_008966,user_016650,facebook,CAMP_0036,Product Launch - Green Living - Nov2025,2025-11-24 16:16:00,3,True,1116.79
sess_008967,user_016651,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-27 22:33:00,1,False,0.0
sess_008968,user_016651,facebook,CAMP_0041,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-09 22:33:00,2,False,0.0
sess_008969,user_016651,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 22:33:00,3,True,2061.78
sess_008970,user_016652,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-18 05:03:00,1,False,0.0
sess_008971,user_016652,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-10-26 05:03:00,2,False,0.0
sess_008972,user_016652,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-31 05:03:00,3,True,2878.03
sess_008973,user_016653,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-10-26 04:29:00,1,False,0.0
sess_008974,user_016653,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-10-31 04:29:00,2,False,0.0
sess_008975,user_016653,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-01 04:29:00,3,True,947.45
sess_008976,user_016654,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-30 21:57:00,1,False,0.0
sess_008977,user_016654,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-09 21:57:00,2,False,0.0
sess_008978,user_016654,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 21:57:00,3,True,668.98
sess_008979,user_016655,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-09-10 07:10:00,1,False,0.0
sess_008980,user_016655,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-09-19 07:10:00,2,False,0.0
sess_008981,user_016655,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-10-01 07:10:00,3,True,2509.38
sess_008982,user_016656,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-10 01:07:00,1,False,0.0
sess_008983,user_016656,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-13 01:07:00,2,False,0.0
sess_008984,user_016656,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-18 01:07:00,3,True,1881.72
sess_008985,user_016657,facebook,CAMP_0036,Product Launch - Green Living - Nov2025,2025-12-07 17:19:00,1,False,0.0
sess_008986,user_016657,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-12-17 17:19:00,2,False,0.0
sess_008987,user_016657,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-12-28 17:19:00,3,True,2874.57
sess_008988,user_016658,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-10-10 14:20:00,1,False,0.0
sess_008989,user_016658,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-10-18 14:20:00,2,False,0.0
sess_008990,user_016658,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 14:20:00,3,True,3860.7
sess_008991,user_016659,google,CAMP_0039,Flash Sale - Sustainable Clothing - Oct2025,2025-11-25 23:31:00,1,False,0.0
sess_008992,user_016659,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-27 23:31:00,2,False,0.0
sess_008993,user_016659,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-12-01 23:31:00,3,True,1368.46
sess_008994,user_016660,facebook,CAMP_0008,Influencer Collaboration - Eco Accessories - Sep2025,2025-11-10 07:34:00,1,False,0.0
sess_008995,user_016660,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-17 07:34:00,2,False,0.0
sess_008996,user_016660,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-29 07:34:00,3,True,571.14
sess_008997,user_016661,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-10-04 11:17:00,1,False,0.0
sess_008998,user_016661,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-10-06 11:17:00,2,False,0.0
sess_008999,user_016661,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 11:17:00,3,True,1390.63
sess_009000,user_016662,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-09-23 05:33:00,1,False,0.0
sess_009001,user_016662,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-09-26 05:33:00,2,False,0.0
sess_009002,user_016662,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-10-08 05:33:00,3,True,1307.02
sess_009003,user_016663,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-11-17 04:18:00,1,False,0.0
sess_009004,user_016663,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-11-25 04:18:00,2,False,0.0
sess_009005,user_016663,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 04:18:00,3,True,1286.21
sess_009006,user_016664,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-15 02:56:00,1,False,0.0
sess_009007,user_016664,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-11-20 02:56:00,2,False,0.0
sess_009008,user_016664,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 02:56:00,3,True,947.21
sess_009009,user_016665,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-12-01 19:20:00,1,False,0.0
sess_009010,user_016665,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-12-06 19:20:00,2,False,0.0
sess_009011,user_016665,facebook,CAMP_0041,Festive Campaign - Sustainable Clothing - Nov2025,2025-12-18 19:20:00,3,True,1617.15
sess_009012,user_016666,instagram,CAMP_0035,Flash Sale - Organic Footwear - Nov2025,2025-10-10 02:37:00,1,False,0.0
sess_009013,user_016666,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-22 02:37:00,2,False,0.0
sess_009014,user_016666,facebook,CAMP_0023,Product Launch - Sustainable Clothing - Oct2025,2025-11-02 02:37:00,3,True,3953.26
sess_009015,user_016667,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-26 17:44:00,1,False,0.0
sess_009016,user_016667,instagram,CAMP_0035,Flash Sale - Organic Footwear - Nov2025,2025-11-28 17:44:00,2,False,0.0
sess_009017,user_016667,facebook,CAMP_0050,Flash Sale - Sustainable Clothing - Nov2025,2025-12-04 17:44:00,3,True,3681.01
sess_009018,user_016668,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-26 03:39:00,1,False,0.0
sess_009019,user_016668,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-12-02 03:39:00,2,False,0.0
sess_009020,user_016668,facebook,CAMP_0050,Flash Sale - Sustainable Clothing - Nov2025,2025-12-04 03:39:00,3,True,3740.41
sess_009021,user_016669,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-11 20:40:00,1,False,0.0
sess_009022,user_016669,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-10-19 20:40:00,2,False,0.0
sess_009023,user_016669,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-23 20:40:00,3,True,2955.69
sess_009024,user_016670,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-11-08 08:45:00,1,False,0.0
sess_009025,user_016670,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-11-15 08:45:00,2,False,0.0
sess_009026,user_016670,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 08:45:00,3,True,1934.45
sess_009027,user_016671,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-14 01:57:00,1,False,0.0
sess_009028,user_016671,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-11-22 01:57:00,2,False,0.0
sess_009029,user_016671,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 01:57:00,3,True,1232.49
sess_009030,user_016672,instagram,CAMP_0014,Flash Sale - Sustainable Clothing - Oct2025,2025-10-27 14:02:00,1,False,0.0
sess_009031,user_016672,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-10-31 14:02:00,2,False,0.0
sess_009032,user_016672,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-01 14:02:00,3,True,907.58
sess_009033,user_016673,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-12-14 19:26:00,1,False,0.0
sess_009034,user_016673,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-12-15 19:26:00,2,False,0.0
sess_009035,user_016673,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-12-23 19:26:00,3,True,2955.77
sess_009036,user_016674,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-11-20 10:24:00,1,False,0.0
sess_009037,user_016674,instagram,CAMP_0003,Flash Sale - Organic Footwear - Oct2025,2025-11-23 10:24:00,2,False,0.0
sess_009038,user_016674,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-29 10:24:00,3,True,1184.72
sess_009039,user_016675,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-11-07 23:00:00,1,False,0.0
sess_009040,user_016675,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-18 23:00:00,2,False,0.0
sess_009041,user_016675,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-12-01 23:00:00,3,True,2344.54
sess_009042,user_016676,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-11-24 21:16:00,1,False,0.0
sess_009043,user_016676,facebook,CAMP_0011,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-27 21:16:00,2,False,0.0
sess_009044,user_016676,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-29 21:16:00,3,True,1031.05
sess_009045,user_016677,facebook,CAMP_0027,Product Launch - Sustainable Clothing - Nov2025,2025-11-07 19:13:00,1,False,0.0
sess_009046,user_016677,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-12 19:13:00,2,False,0.0
sess_009047,user_016677,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 19:13:00,3,True,606.63
sess_009048,user_016678,google,CAMP_0009,Brand Awareness - Green Living - Nov2025,2025-11-09 02:36:00,1,False,0.0
sess_009049,user_016678,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-14 02:36:00,2,False,0.0
sess_009050,user_016678,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 02:36:00,3,True,2070.91
sess_009051,user_016679,google,CAMP_0032,Flash Sale - Eco Accessories - Oct2025,2025-10-26 20:53:00,1,False,0.0
sess_009052,user_016679,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-11-06 20:53:00,2,False,0.0
sess_009053,user_016679,facebook,CAMP_0033,Product Launch - Eco Accessories - Oct2025,2025-11-13 20:53:00,3,True,1289.03
sess_009054,user_016680,facebook,CAMP_0004,Festive Campaign - Green Living - Nov2025,2025-10-11 01:44:00,1,False,0.0
sess_009055,user_016680,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-20 01:44:00,2,False,0.0
sess_009056,user_016680,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-10-23 01:44:00,3,True,3872.82
sess_009057,user_016681,google,CAMP_0034,Brand Awareness - Green Living - Sep2025,2025-09-27 12:00:00,1,False,0.0
sess_009058,user_016681,facebook,CAMP_0049,Influencer Collaboration - Green Living - Sep2025,2025-10-02 12:00:00,2,False,0.0
sess_009059,user_016681,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-05 12:00:00,3,True,1178.0
sess_009060,user_016682,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-20 22:48:00,1,False,0.0
sess_009061,user_016682,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-11-22 22:48:00,2,False,0.0
sess_009062,user_016682,facebook,CAMP_0050,Flash Sale - Sustainable Clothing - Nov2025,2025-12-04 22:48:00,3,True,3181.67
sess_009063,user_016683,google,CAMP_0030,Product Launch - Sustainable Clothing - Nov2025,2025-10-10 17:51:00,1,False,0.0
sess_009064,user_016683,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-17 17:51:00,2,False,0.0
sess_009065,user_016683,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 17:51:00,3,True,3745.57
sess_009066,user_016684,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-05 17:19:00,1,False,0.0
sess_009067,user_016684,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-13 17:19:00,2,False,0.0
sess_009068,user_016684,facebook,CAMP_0025,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-23 17:19:00,3,True,3022.5
sess_009069,user_016685,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-09-25 12:04:00,1,False,0.0
sess_009070,user_016685,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-10-04 12:04:00,2,False,0.0
sess_009071,user_016685,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-14 12:04:00,3,True,1552.02
sess_009072,user_016686,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-12-02 19:28:00,1,False,0.0
sess_009073,user_016686,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-12-09 19:28:00,2,False,0.0
sess_009074,user_016686,facebook,CAMP_0027,Product Launch - Sustainable Clothing - Nov2025,2025-12-15 19:28:00,3,True,1123.11
sess_009075,user_016687,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-09 03:07:00,1,False,0.0
sess_009076,user_016687,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-11 03:07:00,2,False,0.0
sess_009077,user_016687,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 03:07:00,3,True,2714.82
sess_009078,user_016688,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-10-22 23:07:00,1,False,0.0
sess_009079,user_016688,facebook,CAMP_0049,Influencer Collaboration - Green Living - Sep2025,2025-10-28 23:07:00,2,False,0.0
sess_009080,user_016688,instagram,CAMP_0007,Flash Sale - Organic Footwear - Oct2025,2025-11-04 23:07:00,3,True,622.7
sess_009081,user_016689,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-10-12 18:49:00,1,False,0.0
sess_009082,user_016689,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-10-15 18:49:00,2,False,0.0
sess_009083,user_016689,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-10-23 18:49:00,3,True,1610.94
sess_009084,user_016690,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-09-13 09:29:00,1,False,0.0
sess_009085,user_016690,instagram,CAMP_0017,Festive Campaign - Green Living - Sep2025,2025-09-19 09:29:00,2,False,0.0
sess_009086,user_016690,facebook,CAMP_0008,Influencer Collaboration - Eco Accessories - Sep2025,2025-09-30 09:29:00,3,True,909.51
sess_009087,user_016691,facebook,CAMP_0018,Influencer Collaboration - Green Living - Oct2025,2025-10-09 10:55:00,1,False,0.0
sess_009088,user_016691,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-10-10 10:55:00,2,False,0.0
sess_009089,user_016691,instagram,CAMP_0010,Influencer Collaboration - Organic Footwear - Sep2025,2025-10-14 10:55:00,3,True,1765.46
sess_009090,user_016692,facebook,CAMP_0021,Influencer Collaboration - Organic Footwear - Oct2025,2025-11-30 10:04:00,1,False,0.0
sess_009091,user_016692,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-12-11 10:04:00,2,False,0.0
sess_009092,user_016692,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-12-17 10:04:00,3,True,2759.68
sess_009093,user_016693,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-13 01:39:00,1,False,0.0
sess_009094,user_016693,google,CAMP_0013,Influencer Collaboration - Green Living - Oct2025,2025-11-24 01:39:00,2,False,0.0
sess_009095,user_016693,facebook,CAMP_0024,Product Launch - Organic Footwear - Nov2025,2025-11-27 01:39:00,3,True,1857.1
sess_009096,user_016694,facebook,CAMP_0019,Product Launch - Eco Accessories - Nov2025,2025-10-31 12:01:00,1,False,0.0
sess_009097,user_016694,google,CAMP_0015,Festive Campaign - Eco Accessories - Nov2025,2025-11-13 12:01:00,2,False,0.0
sess_009098,user_016694,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 12:01:00,3,True,764.02
sess_009099,user_016695,instagram,CAMP_0028,Influencer Collaboration - Green Living - Nov2025,2025-11-18 20:02:00,1,False,0.0
sess_009100,user_016695,google,CAMP_0016,Festive Campaign - Sustainable Clothing - Nov2025,2025-11-22 20:02:00,2,False,0.0
sess_009101,user_016695,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-11-24 20:02:00,3,True,2437.0
sess_009102,user_016696,instagram,CAMP_0001,Flash Sale - Eco Accessories - Sep2025,2025-10-13 23:47:00,1,False,0.0
sess_009103,user_016696,facebook,CAMP_0045,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-10-25 23:47:00,2,False,0.0
sess_009104,user_016696,google,CAMP_0022,Product Launch - Eco Accessories - Oct2025,2025-10-31 23:47:00,3,True,2283.69
sess_009105,user_016697,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-11-14 05:05:00,1,False,0.0
sess_009106,user_016697,facebook,CAMP_0005,Festive Campaign - Eco Accessories - Sep2025,2025-11-16 05:05:00,2,False,0.0
sess_009107,user_016697,instagram,CAMP_0026,Influencer Collaboration - Organic Footwear - Nov2025,2025-11-22 05:05:00,3,True,922.67
sess_009108,user_016698,facebook,CAMP_0044,Flash Sale - Organic Footwear - Nov2025,2025-12-01 18:56:00,1,False,0.0
sess_009109,user_016698,instagram,CAMP_0029,Influencer Collaboration - Organic Footwear - Nov2025,2025-12-02 18:56:00,2,False,0.0
sess_009110,user_016698,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-12-04 18:56:00,3,True,2918.72
sess_009111,user_016699,instagram,CAMP_0020,Product Launch - Eco Accessories - Oct2025,2025-10-09 21:05:00,1,False,0.0
sess_009112,user_016699,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-10-15 21:05:00,2,False,0.0
sess_009113,user_016699,google,CAMP_0043,Brand Awareness - Eco Accessories - Oct2025,2025-10-24 21:05:00,3,True,2617.85
sess_009114,user_016700,google,CAMP_0040,Product Launch - Sustainable Clothing - Nov2025,2025-10-25 03:50:00,1,False,0.0
sess_009115,user_016700,facebook,CAMP_0037,Flash Sale - Eco Accessories - Nov2025,2025-11-02 03:50:00,2,False,0.0
sess_009116,user_016700,instagram,CAMP_0048,Influencer Collaboration - Sustainable Clothing - Oct2025,2025-11-09 03:50:00,3,True,1900.11
sess_009117,user_016701,facebook,CAMP_0006,Influencer Collaboration - Sustainable Clothing - Sep2025,2025-12-08 02:27:00,1,False,0.0
sess_009118,user_016701,instagram,CAMP_0031,Flash Sale - Organic Footwear - Sep2025,2025-12-12 02:27:00,2,False,0.0
sess_009119,user_016701,google,CAMP_0012,Festive Campaign - Organic Footwear - Nov2025,2025-12-17 02:27:00,3,True,1402.43
sess_009120,user_016702,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-09-12 15:27:00,1,False,0.0
sess_009121,user_016702,instagram,CAMP_0002,Product Launch - Eco Accessories - Oct2025,2025-09-18 15:27:00,2,False,0.0
sess_009122,user_016702,facebook,CAMP_0049,Influencer Collaboration - Green Living - Sep2025,2025-09-26 15:27:00,3,True,2413.52
sess_009123,user_016703,google,CAMP_0038,Festive Campaign - Eco Accessories - Nov2025,2025-10-24 01:13:00,1,False,0.0
